"flat50-28.cnf", 150, 545, 148356, 
"flat50-29.cnf", 150, 545, 106457, 
"flat50-3.cnf", 150, 545, 50177, 
"flat50-30.cnf", 150, 545, 684526, 
"flat50-31.cnf", 150, 545, 463022, 
"flat50-32.cnf", 150, 545, 110570, 
"flat50-33.cnf", 150, 545, 205541, 
"flat50-34.cnf", 150, 545, 490527, 
"flat50-35.cnf", 150, 545, 1206660, 
"flat50-36.cnf", 150, 545, 4346303, 
"flat50-37.cnf", 150, 545, 261505, 
"flat50-38.cnf", 150, 545, 147395, 
"flat50-39.cnf", 150, 545, 386473, 
"flat50-4.cnf", 150, 545, 78535, 
"flat50-40.cnf", 150, 545, 1990264, 
"flat50-41.cnf", 150, 545, 239410, 
"flat50-42.cnf", 150, 545, 2588816, 
"flat50-43.cnf", 150, 545, 696318, 
"flat50-44.cnf", 150, 545, 446861, 
"flat50-45.cnf", 150, 545, 264018, 
"flat50-46.cnf", 150, 545, 230795, 
"flat50-47.cnf", 150, 545, 165169, 
"flat50-48.cnf", 150, 545, 61454, 
"flat50-49.cnf", 150, 545, 33993, 
"flat50-5.cnf", 150, 545, 357997, 
"flat50-50.cnf", 150, 545, 143379, 
"flat50-51.cnf", 150, 545, 1094338, 
"flat50-52.cnf", 150, 545, 2891496, 
"flat50-53.cnf", 150, 545, 30421, 
"flat50-54.cnf", 150, 545, 2929162, 
"flat50-55.cnf", 150, 545, 398073, 
"flat50-56.cnf", 150, 545, 32290, 
"flat50-57.cnf", 150, 545, 2094118, 
"flat50-58.cnf", 150, 545, 326386, 
"flat50-59.cnf", 150, 545, 107966, 
"flat50-6.cnf", 150, 545, 316648, 
"flat50-60.cnf", 150, 545, 138418, 
"flat50-61.cnf", 150, 545, 38532, 
"flat50-62.cnf", 150, 545, 1180828, 
"flat50-63.cnf", 150, 545, 26582, 
"flat50-64.cnf", 150, 545, 136726, 
"flat50-65.cnf", 150, 545, 492858, 
"flat50-66.cnf", 150, 545, 108766, 
"flat50-67.cnf", 150, 545, 77043, 
"flat50-68.cnf", 150, 545, 458981, 
"flat50-69.cnf", 150, 545, 25143, 
"flat50-7.cnf", 150, 545, 886790, 
"flat50-70.cnf", 150, 545, 337832, 
"flat50-71.cnf", 150, 545, 3481862, 
"flat50-72.cnf", 150, 545, 870788, 
"flat50-74.cnf", 150, 545, 643320, 
"flat50-75.cnf", 150, 545, 77185, 
"flat50-76.cnf", 150, 545, 795238, 
"flat50-77.cnf", 150, 545, 26893, 
"flat50-78.cnf", 150, 545, 167431, 
"flat50-79.cnf", 150, 545, 27724, 
"flat50-8.cnf", 150, 545, 620149, 
"flat50-80.cnf", 150, 545, 28489, 
"flat50-81.cnf", 150, 545, 316290, 
"flat50-82.cnf", 150, 545, 29886, 
"flat50-83.cnf", 150, 545, 1310417, 
"flat50-84.cnf", 150, 545, 879939, 
"flat50-85.cnf", 150, 545, 370535, 
"flat50-86.cnf", 150, 545, 30216, 
"flat50-87.cnf", 150, 545, 781797, 
"flat50-88.cnf", 150, 545, 118814, 
"flat50-89.cnf", 150, 545, 810414, 
"flat50-9.cnf", 150, 545, 354841, 
"flat50-90.cnf", 150, 545, 193576, 
"flat50-91.cnf", 150, 545, 617424, 
"flat50-92.cnf", 150, 545, 456999, 
"flat50-93.cnf", 150, 545, 786899, 
"flat50-94.cnf", 150, 545, 424441, 
"flat50-95.cnf", 150, 545, 38357, 
"flat50-96.cnf", 150, 545, 31580, 
"flat50-97.cnf", 150, 545, 203222, 
"flat50-98.cnf", 150, 545, 22957, 
"flat50-99.cnf", 150, 545, 2075522, 
"flat75-1.cnf", 225, 840, 8015034, 
"flat75-10.cnf", 225, 840, 1524887, 
"flat75-100.cnf", 225, 840, 13507731, 
"flat75-11.cnf", 225, 840, 7532063, 
"flat75-12.cnf", 225, 840, 35064301, 
"flat75-13.cnf", 225, 840, 1370474, 
"flat75-14.cnf", 225, 840, 4363741, 
"flat75-15.cnf", 225, 840, 76117897, 
"flat75-16.cnf", 225, 840, 66218523, 
"flat75-17.cnf", 225, 840, 40676163, 
"flat75-18.cnf", 225, 840, 85758298, 
"flat75-19.cnf", 225, 840, 1135450, 
"flat75-2.cnf", 225, 840, 163230443, 
"flat75-20.cnf", 225, 840, 82416157, 
"flat75-21.cnf", 225, 840, 11455389, 
"flat75-22.cnf", 225, 840, 8805924, 
"flat75-23.cnf", 225, 840, 115227, 
"flat75-24.cnf", 225, 840, 20237749, 
"flat75-25.cnf", 225, 840, 46999149, 
"flat75-26.cnf", 225, 840, 64076048, 
"flat75-27.cnf", 225, 840, 3422527, 
"flat75-28.cnf", 225, 840, 25422584, 
"flat75-29.cnf", 225, 840, 24256460, 
"flat75-3.cnf", 225, 840, 10958273, 
"flat75-30.cnf", 225, 840, 8759894, 
"flat75-31.cnf", 225, 840, 62269553, 
"flat75-32.cnf", 225, 840, 4284758, 
"flat75-33.cnf", 225, 840, 174308054, 
"flat75-34.cnf", 225, 840, 273546, 
"flat75-35.cnf", 225, 840, 9658357, 
"flat75-36.cnf", 225, 840, 47581672, 
"flat75-37.cnf", 225, 840, 5682513, 
"flat75-38.cnf", 225, 840, 57748407, 
"flat75-39.cnf", 225, 840, 797372, 
"flat75-4.cnf", 225, 840, 21047563, 
"flat75-40.cnf", 225, 840, 3398020, 
"flat75-41.cnf", 225, 840, 28780328, 
"flat75-42.cnf", 225, 840, 113164712, 
"flat75-43.cnf", 225, 840, 6166725, 
"flat75-44.cnf", 225, 840, 8598707, 
"flat75-45.cnf", 225, 840, 5000403, 
"flat75-46.cnf", 225, 840, 15322961, 
"flat75-47.cnf", 225, 840, 19545523, 
"flat75-48.cnf", 225, 840, 331249, 
"flat75-49.cnf", 225, 840, 20703674, 
"flat75-5.cnf", 225, 840, 2560326, 
"flat75-50.cnf", 225, 840, 6204483, 
"flat75-51.cnf", 225, 840, 19067774, 
"flat75-52.cnf", 225, 840, 5976985, 
"flat75-53.cnf", 225, 840, 40106333, 
"flat75-54.cnf", 225, 840, 1806640, 
"flat75-55.cnf", 225, 840, 9568282, 
"flat75-56.cnf", 225, 840, 13982873, 
"flat75-57.cnf", 225, 840, 13858505, 
"flat75-58.cnf", 225, 840, 8566285, 
"flat75-59.cnf", 225, 840, 5657307, 
"flat75-6.cnf", 225, 840, 998283, 
"flat75-60.cnf", 225, 840, 50361206, 
"flat75-61.cnf", 225, 840, 4942190, 
