"flat50-28.cnf", 150, 545, 81957, 
"flat50-29.cnf", 150, 545, 501505, 
"flat50-3.cnf", 150, 545, 126372, 
"flat50-30.cnf", 150, 545, 695501, 
"flat50-31.cnf", 150, 545, 2595162, 
"flat50-32.cnf", 150, 545, 778207, 
"flat50-33.cnf", 150, 545, 238294, 
"flat50-34.cnf", 150, 545, 1036606, 
"flat50-35.cnf", 150, 545, 2273745, 
"flat50-36.cnf", 150, 545, 12844766, 
"flat50-37.cnf", 150, 545, 843809, 
"flat50-38.cnf", 150, 545, 1610012, 
"flat50-39.cnf", 150, 545, 512345, 
"flat50-4.cnf", 150, 545, 84923, 
"flat50-40.cnf", 150, 545, 2564319, 
"flat50-41.cnf", 150, 545, 471301, 
"flat50-42.cnf", 150, 545, 8622984, 
"flat50-43.cnf", 150, 545, 587185, 
"flat50-44.cnf", 150, 545, 829227, 
"flat50-45.cnf", 150, 545, 1865159, 
"flat50-46.cnf", 150, 545, 1295074, 
"flat50-47.cnf", 150, 545, 882011, 
"flat50-48.cnf", 150, 545, 225619, 
"flat50-49.cnf", 150, 545, 57017, 
"flat50-5.cnf", 150, 545, 428374, 
"flat50-50.cnf", 150, 545, 269549, 
"flat50-51.cnf", 150, 545, 1924253, 
"flat50-52.cnf", 150, 545, 3378235, 
"flat50-53.cnf", 150, 545, 158088, 
"flat50-54.cnf", 150, 545, 5674825, 
"flat50-55.cnf", 150, 545, 2574, 
"flat50-56.cnf", 150, 545, 343652, 
"flat50-57.cnf", 150, 545, 10706895, 
"flat50-58.cnf", 150, 545, 2118468, 
"flat50-59.cnf", 150, 545, 260615, 
"flat50-6.cnf", 150, 545, 485664, 
"flat50-60.cnf", 150, 545, 109286, 
"flat50-61.cnf", 150, 545, 239565, 
"flat50-62.cnf", 150, 545, 3550335, 
"flat50-63.cnf", 150, 545, 50643, 
"flat50-64.cnf", 150, 545, 210062, 
"flat50-65.cnf", 150, 545, 1026613, 
"flat50-66.cnf", 150, 545, 325321, 
"flat50-67.cnf", 150, 545, 83900, 
"flat50-68.cnf", 150, 545, 1447096, 
"flat50-69.cnf", 150, 545, 1959, 
